text,label
"ושילה החרא הזה בא ריסס לי על העניים ועמדתי למות 
",1
"טוב ימכוערת 
",1
"סתם סוטה 
",1
"אתה מניאק אתה יודע 
",1
"סתום תפה יפדחן מסריח 
",1
"הוא ביקש ממני סיגריה 
",1
"אני הייתי ימטומטמת 
",1
"אבוש באלי לבכות 
",1
"נאצי בן שרמוטה 
",1
"וואי דוד שלי הביא לי וודקה איזה טעים וחריף 
",1
"אם בא לך אני אביא לך מספרים של ילדים שגם מתים לפוצץ אותה 
",1
"וויסקי טקילה ג'ין גראפה 
",1
"לך תתקןאד ימניאק 
",1
"אז אין פלה שאת חזרה הרביצו לך הרבה 
",1
"זזתי להתאבד 
",1
"דפאק בא לי להוריד לו מכות 
",1
"מה את בוכה 
",1
"יש לך ילדה של אלף זונות 
",1
"למה את בוכה 
",1
"נשאק לך סיגריה? 
",1
"אה .. זה עבירה פלילית שתדע.. (חנונית אני) 
",1
"אנס בננות 
",1
"אתה חמורררר 
",1
"יאאלה יפרחה יטימשה מי את שתיקראי לי זונה ימטומטמת 
",1
"אבל יש שם גם משהו סוטה 
",1
"זדייני טוב 
",1
"מגיע לך תמות 
",1
"באחע לבכות מזה 
",1
"יבצ שרמוטה 
",1
"איזה מלשן 
",1
"בן מניאק!? 
",1
"למי יזין 
",1
"ירביץ להם מכות ויהרוג אותם 
",1
"את מסכנה 
",1
"בני זונות יותר לא 
",1
"היא משפילה אותי ומקללת אותי ואומרת לי יהבו גבר ואומרת לי יקופה מסריחה היא עשתה לי בת**** 
",1
"הוא ככ מגעיל ואני שונאת אותו 
",1
"הוא רוצה היום היום מכות בלעי 
",1
"כולם אמרו לי שיצאתי ממש בת זונה וממש מגעילה שלא רציתי להיות איתך בנשיקה סטירה הזאת ושאתה כועס עליי או נעלבת ממני 
",1
"?נודר שתוק יערבים מסריחים 
",1
"ישמצב שלא בגלל המורה הזונה הזאת 
",1
"והוא שקרן 
",1
"עם הבני זונות האלה אי אפשר לדעת 
",1
"אני ממש מקווה שאנחנו לא כמוכם אני באמת מעדיםה למות 
",1
"דיברנו הרבה על התאבדות 
",1
"אתה והזונות שלך 
",1
"רק בירות 
",1
"את רוצה מכות 
",1
"לא הבנתי אבל למה הוא מאיים דווקא עליו 
",1
"אבל באמת באמת שונא 
",1
"כן צבע את כל הגעתון הבן זונה 
",1
"לא יודע היא מטומטמת 
",1
"אלעד חמוד תתעורר על עצמך ותתחיל לעכל את הסרט שאתה חי בו כי למה מי זה אלעד עמר עוד ילד טמבל שחושב שהוא איזה משהו?! עד שלא תקבל מכות לא תרגע אז סמוך עליי שזה יקרה וזה יבוא בהפתעה מתוקי 
",1
"זה מרומי הבת זונה!!!!! 
",1
"מי סובל אותך חוץ מליאור טובים וליאור ווינברג ימכוער 
",1
"איזה אני מתה מפחד 
",1
"לא יאנסו אותך אל תדאגי 
",1
"שמע יילד זבן מנתניה. עדיף שתסתום או שאני אתעצבן 
",1
"ישרמוטה בלי אינסטגרם 
",1
"אני בקושי מעשן אז אני אקבל ראש בקלות 
",1
"אבל יאן צריך ללכת לקנות את הבירות ברביעי 
",1
"חחחח קבלו תערבי הזה 
",1
"תגיד לאחותך שתסתום 
",1
"מה טוב את רוצה לראות שבמשפחתון תרביצי לדניאל גם גם אם תגידי לי לא לגעת בך אז אני אגע בך להעיף אותך אוקיי 
",1
"תביאי שם אני אתן לו מכות 
",1
"ענבר סתמי תתחת חפרת לי במוח 
",1
"סתם נתתי לי לבכות 
",1
"אתה דומה לחננה ובן זונה 
",1
"לא לישון אתה ימניאק 
",1
"למה העוולם שוונא אוותי?!?!? 
",1
"עוד יום בכייי 
",1
"יזין זה אתה 
",1
"יבן זונה אני יזיין אותך 
",1
"מהילד מהפועל יאוטיסט 
",1
"זה גלמור אמור להחזיר לך יבן זונה אני רציתי לקחת ממנו באותו יום תכסף להביא לך והוא אמר אני יביא לו 
",1
"אז גם לי עשו חרם כי גם אני הרגשתי ככה פעם ואף אחד לא התייחס אליי 
",1
"אז אני סתומה מה כתבת פה 
",1
"דבר יא הומו 
",1
"למה את בוכה? 
",1
"לא רוצה למות 
",1
"ראיתי עם הסם אונס 
",1
"נועה אני מפחדת רצח שתקחו לי את הטלפון או תעשו לי משהו 
",1
"כי היא ניסתה להתאבד 
",1
"אמא שלך מוצצת לי עמוק עמוק 
",1
"זה מזמן יזין 
",1
"תבוא עם מי שאתה רוצה שלושתיכם תקבלו מכות 
",1
"כוסדודודהשך ישרמוטה אינעל אבאשך הצולע הזה מלכה אל תעצבן אותי 
",1
"ימניאק בוא לפה 
",1
"ימכוער אחד 
",1
"אז תעשה אליי ג'וינט 
",1
"באא ליי למותתת 
",1
"היא אמרה לו שאני בוכה 
",1
"כוס לימור הזונה הזאת 
",1
"מה הקטע שאת מקללת אותי מאחורי הגב?! 
",1
"את רוצה לאנוס את ליאור 
",1
"עם אמא שלך יזין 
",1
"כל החברות שלך אמרו לך לבוא!! אני הייתי צריכה להתחנן שיכניסו אותנו לקבוצה המזויינת הזאת!!!!! 
",1
"נדפק י הפפאפון יבני זונות 
",1
"ואל תזיין תשכל 
",1
"את לא תאיימי עלי 
",1
"קוראים לה מילי המחבלת 
",1
"אמרו שאת סנובית שאת זו** שאת חושבת שאת יפה אבל את לא שאת צבועה שאת מגעילה להמשיך 
",1
"אני לא שם עלייך זין 
",1
"הילה שבי שבי בשקט אני ידביק לך כפה אני לא צוחקת איתך באלוהים 
",1
"עוד מילה אתה מקבל סטירה לגבה 
",1
"וכן בכיתי בגלל כולם וחוץ ממאיה וגאיה 
",1
"נכון שקרנית 
",1
"חרא של ילדד שיחנקקק אמןןן? עונה לשואליםםם 
",1
"מקבל בתחת 
",1
"נביא בירות נעשה מדורה 
",1
"וואו היא שרמוטה 
",1
"אפילו לא נכנסתי לים כוסעמק שונאת תיום המזדיין הזה. 
",1
"דדון התחיל לדבר על ליאן שהיא לא אוהבת אותו ולא סובלת אותו וכלצמיני כאלה ואמרתי לו דיי שאני לא מעוניינת לדבר על ליאן כי היא חברה שלי והוא אומר לי שאני ילדה חרא ומגעילה 
",1
"איזה מגעיל 
",1
"אני שונא אותם 
",1
".בלאט תגיד לחברים שלך 
",1
"אחת ממש התעצבנה עליי שדיברנו התחילה להרביץ לי עד עכשיו ישלי סימן צבטה אותי כמו משוגעת 
",1
"שונא את הילד השמן וההומו הזה 
",1
"יהלי המניאק הזה אני רוצה להכיר אותו הוא ילד מגעיל 
",1
"איזה שקרן אני בשו. 
",1
"ייום חרא. יילדה צבוועה מגעיילה ווכפוויית טובה. אוומרת ליי שהכוול טוב ווייפה וואז הוולכת וומלכלכת עליי מאחורה . וואני מכיירה אוותך טווב מאווד אל תחרטטייי ליי פה דבריים. 
",1
"רואים נתי יש לך ציצים כמו לאמא שלך 
",1
"מזה לא מתאים להם למה אפשר לחשוב מי הם קיבוצניקיות מכוערות 
",1
"אני מפלצת מכוערת 
",1
"תתאבד כבר צופיפניק מסריח 
",1
". שאתה מעשן ושותה אלכוהול 
",1
"איככ יבן שרמוטהה .... וסתם אמרתי שאני אוהבת אותך ... אני אוהבת מישהו ביככל מהכחתה שלי ימקובע... 
",1
"חרא חיים 
",1
"נתי הקבוצה שלך סתם זונות 
",1
"את יודעת שהוא רוצה להתאבד בגלל זה 
",1
"אף אחד לא סובל אותו פה 
",1
"ילד בוא פרטי עם יש לך אומץ אחותך זונה לא אני יא טמבל 
",1
"אני לא יכול יותר לחיות אני עושה רק רע לאנשין 
",1
"אדמוב שבור עליו וודקה 
",1
"סתום תפה שך 
",1
"וקורל החטיפה סטירה לרוני וכמעט התחלתי לבכות 
",1
"אמרתם מי שרוצה אלכוהול מוסיף מממו 
",1
"לכי זדייני ימניאקית 
",1
"דביל ביי 
",1
"ואני פשוט יושבת ובוכה ובא לי למות 
",1
"אני שונא אותך 
",1
"ילדה מגעילה אחת 
",1
"מי אתה בכלל ??? נעשה עליך חרם בביצפר מחר חכה חכה 
",1
"אתה מקנא שרוצים לזיין אותי ואתה לא? 
",1
"כמה פדופילים יש לי בפלא
",1
"וניסה להרוג אותך 
",1
"כאילו ששניהם באו להרוג אותי 
",1
"די כבר יחרמן 
",1
"הומו אדום 
",1
"חאלה סתום כבר!! 
",1
"את יפה רצח אל תקשיבי לחרמנים פה 
",1
"אמא שלך זונה מהבעיה שלך 
",1
"היא בוכה בגללך 
",1
"הוא אמר שתלך תיזדיין 
",1
"סתום ת'פה דפאזארד 
",1
"ג'וני יא צבוע 
",1
"מה את סתומה 
",1
"שמעו שלפני חצי שעה הם רבו והיו צעקות ועכשיו הם מזדיינים אני יכולה לכתוב ספר על המערכת יחסים שלה 
",1
"יבני זונות הלכתי גם לכניסה וגם לחמדת ולא הייתם יבני שרמוטות 
",1
"אני די בטוח שלברק יש זין יותר גדול משלך 
",1
"אבל אפשר גם להכניס סמים ואלכוהול 
",1
"אתמול רבנו כי אמרתי לו שהוא בן זונה ושאני חושבת שהוא חרא ילד כי הוא כל-כך עיצבן אותי... 
",1
"אהבלה שכתבה לדקל באנונימי סנובית ושהיא רוצה צומיי שתכנס לפרטי ומהר יחתיכת יצורה מגעילה ומסריחה אמא שלך סנובית 
",1
"אין לי סרט שלח לי סירטון של הזין שלך 
",1
"ועזבו שהיא מעשנת 
",1
"לך תזדיין אל תבוא תזכור את זב רק 
",1
"אז תמותי אם שון ביחד 
",1
"הוא אמר שאיימתי עליו וקיללתי אותי 
",1
"לול יש פה יותר מ20 קונדומים זרוקים 
",1
"אבל באלי למותתת 
",1
"כיאילו ראיתי אותה אחרי ביצפר עם סיגריה לא יותר 
",1
"שאמא שלך בכתה שדחפת לה לתחת 
",1
"אמא של אושר פה מודה שהיא זונה 
",1
"מה כתבו כתוב שם מ'הו עם מציצה? 
",1
"למה היא חושבת להתאבד 
",1
"וכל אלה שמרכלים עליי הם מקנאים... והם יכולים לקפוץ לי כי אני יודעת שאני מעניינת 
",1
"ילדים מפגרים 
",1
"דרסו אותו 
",1
"לא סובל אותה 
",1
"מה מה יחתיכת מכוער 
",1
"בגלל זה אני בוכה עכשיו 
",1
"סתום יחרא 
",1
"אני ימות ביגללך 
",1
"היא לא תפיץ דברים ואז תאשים אותי תסכסך ביני לבין ילדה ואני יסתום תפה 
",1
"זדיין עד שענית 
",1
"על מה שאני מזדיינת עם טלקר השווה ? 
",1
"פשוט עזבו אותי. מתאבד 
",1
"ניהיה עוד יותר חרא למה אני חייה  
",1
"בין של זונה מי זה תזדהה כוס אמא שלך יהומו קוקסינל תזדהה. 
",1
"דניאל אני רוצה למות 
",1
"לך לספר עלי עוד שקרים קדימה לך 
",1
"שתןק יבוגד 
",1
"רותם על הזין שלי 
",1
"סתום תפה ותעזוב 
",1
"כוסעמק ערס דיי כמה חרא יכול להיות 
",1
"רק לי שמציק לי אני מרביצה ככה?? 
",1
"אתה חושב שאני שמנה 
",1
"חתיכת מוצץ 
",1
"אני פשוט ימות 
",1
"מהמה צבוע 
",1
"אלון אני לא אשם בזה שאתה רב עם כולם ואם אתה לא רוצה להמשיך לריב אז פשוט סתום תפה 
",1
"הוא אמר שאמרתי לו אני יהרוג אותך וימניאק ובן זונה ועוד כל מיני דברין 
",1
"חרם עלייה 
",1
"סתום מטומטם דביל שצריך ריטלין 
",1
"לא משנה מה תגיד אני חוסם אותך עכשיו אז יאללה אל תזיין לי תמוף 
",1
"אני דורשת זיון אהההה 
",1
"הזין שלי 
",1
"נזיין אותם מכות רק הוא יבין ש. 
",1
"ובכלא אונסים בתחת אנשים כמוך 
",1
"עדיין מפחדת למות 
",1
"וואו אני מפחד 
",1
"זין בעיןן 
",1
"נכון אתה לא ילד חרא בכלל 
",1
"גם אני עישנתי 
",1
"אז אל תזיין 
",1
"פוסטמה מטומטמת התקשרת ולא שמעתי אותך ידפוקהה די כבר לשים תאצבע קבב שלך על המיקרופוןן 
",1
"בוא לפתח תקווה נפתח נרגילה ונתקע לך את הצינור בתחת 
",1
"אופק אני שונא אותך 
",1
"כמה כסף יש בשביל וודקה? 
",1
"לך פאקינג להזדיין דפאק 
",1
"אני לא אוהבת בנים שמעשנים אבל הוא יכול לאפר עליי 
",1
"אבל אני כבר לא מפחד 
",1
"כל היום חוטף ממני מכות 
",1
"מבטיח היא מכוערת רצח 
",1
"ואומרים שאני חופרת קנאית 
",1
"זין קטן 
",1
"משתלט לי על הסוני הזין הזה כל שנייה בוכה לאמאשלי 
",1
"מה כוסית מה מילה היא מכוערת 
",1
"על תבכי בגלל זונה?? 
",1
"כל הזמן מרכלת ומשקרת 
",1
"אישה מניאקית 
",1
"וואו ילד בן 6 איך אני משקשקת אתה בוכה 
",1
"אדרי סתם הומו 
",1
"לכי תזדייני זה מה שיש לי להגיד לך 
",1
"כדיי לך לסתום 
",1
"כבר יומים אני בדיכאון בגלל זה 
",1
"כי היא שרמוטההה 
",1
"חחחחחח כןן הןא אמרר ליי שאניי פאקצהה חתיכתת קוקסינל כל הזמן הזין עומד לו עם הטייץ שלו 
",1
"היי חרמנים שמעתי שיש סירטון וראלי של אישה ישראל שעומדת באמצע ואומרת אני זונה. יש למשהו 
",1
"וואו אני מפחד 
",1
"שונאת אתכם 
",1
"‪את זונה 
",1
"איכ היא שרמוטה 
",1
"אחרי זה גם נדקור אותו בדוווק 
",1
"אתה אוכל זין כל יום יא אפס 
",1
"ההומו מכה שנית?  
",1
"אני פשוט ישובת כל היום ובוכה בגלל זה כי אין לי משהו אחר יותר טוב חעשות 
",1
"יבן זונה אילעי 
",1
"גנב לבית המסריח 
",1
"דיי מטומטם אתה לא מבין כמה דאגתי לךךךך אני מפחדת עלייך 
",1
"רק סטלן חולם אלף חלומות מלשינים חיים בפחד סטלנים חיים ביחד 
",1
"כל החודשיים שעליתם לזין ושמתם עלינו זין לא ידעתם 
",1
"אין לי כוח יותר באמת באלי להתאבד או למות אין לי כוח לחיים שלי יותר 
",1
"לכו תיזדיינו אני קונה בשר מצארום לא מפרנס שום ערבי 
",1
"נדל הנרתיק תמונות בנות רוצה לזיין 
",1
"לא לבכות חיים שלי 
",1
"שונאת אותה! מורים זה עם חראשידוררר 
",1
"ילדה חרא צבועה עפה מהשידור בטיללל 
",1
"אבל אז רצית ועשית שיחת וידאוי ערומה 
",1
"חרא תיקרה לאחותך 
",1
"תגידי לו שהוא שרמוטה 
",1
"זה מבהיל אותי רצח 
",1
"סתם רציתי לזיין אותך 
",1
"ילד מעצבן מה נראה לך שאתה כותב את זה יחתיכת חרא כפוי טובה 
",1
"ועכשיו את שמה זין 
",1
"יא זין קפיץ 
",1
"שהיא כמו חשפנית 
",1
"ילד מגעיל עף מהשידור הוא אמר לאחות של ידידה שלי להרביץ לה ומאיים עלי שהוא ירביץ לי 
",1
"יום זין בגלל ילדה אחת שתמות 
",1
"נפתח תכוס של סבתא שלה השמן הזה 
",1
"ההומו הזה 
",1
"אף פעם לא נישקו לי את התחת 
",1
"אני ועוד ילד מהכיתה שלי קבענו להיפגש איתו בשביל לפוצץ אותו וללכוד אותו 
",1
"בעלה עשה את זה ואז ניסה להתאבד 
",1
"מאי יפגןע זין 
",1
"את מטומטמת 
",1
"חוצפן ונצלן ושקרן 
",1
"איך תזיין איך תזיין יש לך בוטן 
",1
"עם אני יהיה ממש מסטולה? 
",1
"מה זאת האכזריות יתר הזאת?! 
",1
"כואב לי רצחחחח 
",1
"כוד אמק אני צריכה לסבול 
",1
"אני ממש עצבנית.. אבא שלי משחד את גפן בארטיקים. זה ממש מגעיל אותי 
",1
"שבו שבו כוסעממק אמרתי לכם לשתוק 
",1
"את רוצה מכות? 
",1
"אני שונאת את כולם 
",1
"בירה עם החברים 
",1
"הוא מכוער ממד 
",1
"בואנה שבי בשקט יסתומה 
",1
"בא לי לבכות אני ממש ממש ממש עצובה וזה לא צחוק 
",1
"זין גדול 
",1
"יטמבללל נועה ברבי מכוערת יש לה רק שתי עיגולים מקדימה 
",1
"מזיין רק את אמא זלך 
",1
"כן במיוחד שכתבת עלי שרלילה 
",1
"כמו זונה 
",1
"לא יפה לאיים ככה 
",1
"פאק באמת יצאנו למשטרה. 
",1
"רק בגוף ובתחת 
",1
"תגידו לו שהוא בן זונה לא קטן ושאמן אלוהים יגרום לו רק חרא בחיים 
",1
"מי רשם אונס 
",1
"תקשיבו אתמול התקשרו אליי מחסום וזה היה מטריד רצחח 
",1
"אז תיסתום תפה ימתחיל לריב ואחר כך אתה בוכה 
",1
"אני יעשה עליך חרם יא פחדן בכיין 
",1
"שתזדיין אןפק 
",1
"זה שמסתבר שהוא חרמן 
",1
"תסתום יהיה לנו שקט 
",1
"זה לבגיד כןסית רק בלי להגיד כוסית יעני את יפה לזין אותך 
",1
"אני מתאבד 
",1
"סתכל איזה דבה 
",1
"וואלה אריאל סתום תפה המסריח שלך 
",1
"עדיין הומו 
",1
"אה אז עכשיו הוא גם מקלל את אמא שלי... 
",1
"ואז אבא שלי אמר לי שיש איזה ילד שאיים עליו 
",1
"אני מתאבד הפעם באמת ואני לא משקר 
",1
"אתה דפוק 
",1
"את יודעת שאגם עושה עליי חרם 
",1
"יום חרא הולכת להתאבד 
",1
"פאק לאאאא 
",1
"ירדו לי דמעות בגלל זה 
",1
"סתמי יחרמנית 
",1
"הייתי מתאבד 
",1
"יואווווווו אמן תקבל בתחתתתתת 
",1
"בנדם שקרן 
",1
"עם כל הקטע של החרמנות 
",1
"מאור יבן זונה 
",1
"תמיד יהיה זין 
",1
"אני בנאדם רגיל עם נטיות אובדניות ודיכאון 
",1
"סילין מה הקטע שלך לעשות על עייךי סוג של חרם 
",1
"די אבל יזונה 
",1
"היא אומרת לי מטומטם דפוק בן זונה 
",1
"כולם שם צבועים 
",1
"עליי הסיגריות בשבילך 
",1
"יהרגו אותי 
",1
"סתום תפה שלך יהומו 
",1
"מה הקשר מנתקת?. רק הבארתי לך שאת מתנהגת כמו זונה. 
",1
"אני שונא את נועם 
",1
"ולי יש זין בגודל של 21.12 
",1
"שאלתי שאלה יפוסטמה 
",1
"תמות שקד למות עכשיו 
",1
"סתום סתום אינעל אמא שלך 
",1
"ואופי של בת זונה 
",1
"דיי לשנוא אותי 
",1
"גיליתי שלשום שחברה שלי מעשנת ושותה 
",1
"זין בבעיה? 
",1
"לביא כוס של האמא שלך הזונה הזאת 
",1
"וגמאני לפעמים אונס את חברים שלי 
",1
"שכחו מהכול חרא יום זין לא מספר לאף אחד 
",1
"הכמות שינאה שלי אליך רק גוברת 
",1
"ממש מעניין לי את התחת , סתומה 
",1
"אור יא גזען יא בן זונה 
",1
"כי באלי למות כבר 
",1
"ועים לא בלי לסתום מה תעשי לי 
",1
"יזונה גדולה 
",1
"אתה חייב למצוץ לח 
",1
"הומו, קוקסינל, חלש אופי לפחות תענה 
",1
"מגה חננה חנונית 
",1
"מטומטמת זה לא מצחיק 
",1
"באלי רק לבכות ולבכותת עד שאני ימותת כבר מהחיים החרא האלה אוףצ 
",1
"מכות רצח 
",1
"מה זה פה?.. חרם? 
",1
"אמא של עדי אנחנו לא עשינו כלום היא מקללת ומדברת לא יפה וזה לא נעים 
",1
"אני עומד למות 
",1
"יאללה אגם שיהיה לך לא נעים שרציתי להתאבד ביגללך 
",1
"נראלך שלא היתי איתך אם היו מרביצים לך 
",1
"אני עצובה 
",1
"יאללה גם צריכה שתאמין לי בו אתה ונעמי תעשו חרם עליי וזהו גם ככה אתם נגדי 
",1
"שאני ימותתתת 
",1
"אתה נמצא בצאט באינסטגרם שיש שם ערבים ומדברים על סקס 
",1
"זאת ליייםםם השרמוטה 
",1
"אני גם יתאבד תיזהרי 
",1
"מחקתי תמספר שלו לא רוצה חראות פרצוף של בהחמור 
",1
"אז סתמייי 
",1
"הוא יבכה 
",1
"יש לך בירה בבית לא 
",1
"כולם קקות שקרנים כולל אותכם וכולל עצמי 
",1
"אמן תמות מסבילה באבנים 
",1
"ואי מילה איזה חיים מסריחים!!! 
",1
"הוא בטח לא מבין למה אני שונאת אותו 
",1
"חחחח איזה מושפלת היא בכללי מכוערת 
",1
"מקבל המון מכות 
",1
"ווה יזיןן 
",1
"אז אל תרגיש יותר חרא טןב ? 
",1
"גרמת לי לבכות אז עכשיו היא בחתיכות 
",1
"תענה יפחדן 
",1
"מה הקשר יחסר זין 
",1
"אני עצבנית 
",1
"הוא צחוקים רצח 
",1
"למה אני מתאבד נודר באלוהים ביי 
",1
"אני לא מה יש ליבכות סתם בני זונות 
",1
"אבל זה זין 
",1
"חחח אני בוכה פההה אבל איזה ציצי סמאללה 
",1
"גם קוראסונים במצב שלהההה בת זונה 
",1
"כולם לא סובלים אותי 
",1
"מסכנה היא בכתה 
",1
"בשביל לצאת זין רצח 
",1
"חברות של נועה בכיתה אמרו לי שהיא היתפשתה בשירותים והרתה לכול הכיתה את עצמה ערומה 
",1
"אני יאנוס אתכם סתמו תפה 
",1
"תתאבד כבר 
",1
"לא רוצה אני בוכה והוא מגעיל אותי 
",1
"הביצים שלי זה כמו הציצים של אמא שלך 
",1
"מה ישלך אדר את חייבת לזרוק את הסיגריה 
",1
"אתה סתום 
",1
"תקבלי מכות בפגישה 
",1
"מה אתה חושב שאני טיפשה?! 
",1
"וואו איזה איום 
",1
"שירה הטיפשה הזאת 
",1
"מקללים אותה ואתה לא עושה כלום כמו זין 
",1
"יום מבאס באלי למות 
",1
"איפה אתההה מרביצים ליייי 
",1
"אבל מקודם גיל התחיל להרביץ לי ואור היה פשוט מתבכיין כזנ 
",1
"איזה הומו אצה באלוהים 
",1
"לא רוצה ליסתום 
",1
"אופיר סתם אוטיסט 
",1
"חכה חכה יא מלשן אנחנו נתפוס אותך בהפסקה 
",1
"תחליטו איזה וודקה אתם רוצים ונראה אם אני ארצה לשתות 
",1
"זה היה רוצח 
",1
"מישהווו שרוצה להרוג אותי נימאס לי מהחיים האלה כבר נימאס לי לבכות 
",1
"יאללה בוא זונה 
",1
"כהן המניאק 
",1
"חחחחח טוב שלא חזר עם חשיש 
",1
"אני מתה מסכנה המטרידה 
",1
"ההורים שלי אף פעם לא אהבו אותה היא גנבת מאז שהיא גנבה הם היו אומרים לי שבסוף אני אהיה גנבת ולא להיות איתה 
",1
"וסיגריות מסטיק 
",1
"הא בטח אריאל הומו 
",1
"פיי ישמנהה 
",1
"תדבר יקוקסינל 
",1
"בא לי לבכות 
",1
"יורד גשם אחו שרמוטה 
",1
"ישלי ציצים מדהימים 
",1
"גם לא זין קטן כלוםםם 
",1
"שהוא רצה רק לזיין אותך 
",1
"עזוב מטומטמים 
",1
"אלוואי. תמותי 
",1
"אז זדיינו 
",1
"לא סובל אותך 
",1
"באלי לבכות 
",1
"שב בלול יא חמור 
",1
"היא בוכהה 
",1
"לא רוצה אני רוצה למות 
",1
"את גנבת וזהו!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 
",1
"את אמרת לי מפגר עם כבר אני זה שצריך לבכות 
",1
"אני סוחרת סמים 
",1
"מה זה שתוק ימזדיין בתחת 
",1
"אל תעשו סמים 
",1
"כוס עמק אין לי במה לקטול אותך אז לך תזדיין כוס אמא אמא אמא שלך שרמוטה זין בן זונה בן זונה בן זונה 
",1
"ויותר מנגיעות בתחת 
",1
"אני שונא אותך תעופי 
",1
"מה זה אורי הגדול אם זין גדול 
",1
"לא הייתי חרמן ביום יזבל 
",1
"יש פה איזה ערומה 
",1
"סתומה מפגרת 
",1
"שמע יא שמן נודר היום אתה תזכור תשם שלי טוב אתה תזכור מי חתך לך תזין ונתן לך לאכול יא שמן חכה חכה 
",1
"באלי למותת 
",1
"ממסכנה כמוך ? פחות. 
",1
"חחח זה שאתם שכנים זה מעניין את השיערות בזין שלי 
",1
"וממשיך להיות חרא 
",1
"דוד מכוער 
",1
"דחוף ארבע אצבעות לתחת 
",1
"אל ךפנה אליי אפילו טל כי אני לא סובלת אותך והתגובות המטומטמת שלך 
",1
"זרוק לי א הסיגריות מהחדר שלי למעלה 
",1
"תקשיבי נתקי קשר ומהרר לא חשבתי שתעשי לי את זה בחיים ילדה מגעילה על תתקרבי עליי בכלל ועל תדברי איתי! 
",1
"אינעלאבאשך המניאק הזה 
",1
"היא מכוערת 
",1
"לצה את קוראת לי מכוערת 
",1
"איכ איזה ילד מגעיל הואא 
",1
"גם אני שונאת 
",1
"עם ההיתי מפגר הייתי את 
",1
"למה מה יש לכם נגדי? קללות איומים מכות סתם ככה 
",1
"זאת מיקה.....זה נשמע כאילו אתה הולך למות..... 
",1
"נושי דיי אל תבכה 
",1
"רמי אתה מואשם באחזקת סמים קלים יא הומו 
",1
"שלח לי את המספר של הזונה מחיפה 
",1
"חחחחח לא עישנתי 
",1
"מורה מזדיינת 
",1
"מה מי החרא??!!!?? 
",1
"דיייי להוסיף מהה אמאשלכם זונההההההה 
",1
"כי אתה אדיוט 
",1
"שומעת זיינתי את הנויה הזאת מכות עוד פעם אחת היא מתקרבת אלייך דברי איתי 
",1
"ילב בן של זונה אתה 
",1
"אתה יכול לא להרביץ, לקלל ולגעת לשחר בדברים? 
",1
"איכ סתם פוצים זקנים מזדיינים 
",1
"תשלח לי וידאו של זין שלך 
",1
"היום ב12 הסתומה תבין  
",1
"האמת זה יכול להיות קשור לזה שלא איימתי עליך... 
",1
"נביא ליאן 200 שקל שיקנה את הבירות והבריזרים ומה שצריך 
",1
"אמרתי לה בת זונה 
",1
"יש שמנות בעולם עם קרחות ומתלבשת כמו זקנות מאמא 
",1
"סתום תפה ישמן 
",1
"זה ארד שם את הסמים בטיול 
",1
"חובה עליך להרביץ לאוריה. 
",1
"זלחו לי מלא זין והתחילו משט מפחיד מיקי התעצבן מזה 
",1
"זה גורם לי לבכות 
",1
"אני בוכה תשמח 
",1
"מה יבן שרמוטה 
",1
"לא רוצה להיות בריאה בלי למות 
",1
"אין לי חברים ביכלל ואני שונאת את החיים שלי ובא לי למות 
",1
"יהומו אמן יחרבנו לאבא שלך על האוטו יונים 
",1
"שאת רצית שהוא רק יזיין אותך 
",1
"שתוק יחזיר ירק 
",1
"מה את מדברת עם היצור הזה בכלל אני הייתי חוסמת אותו ומזמן 
",1
"אתה סתוםםם 
",1
"לא סובלת אותו מפגר 
",1
"מה נהיה כאן בית זונות 
",1
"אה ואת השיניים המכוערות שלי יתקנו בגיל 13..את הפגמים שלך לא יתקנו לעולם..שלום!!!!!! 
",1
"שמע אחי כדיי לך לסתום ומהר תפה שלך 
",1
"אני יעיף לך מכות 
",1
"ימושפל אחד 
",1
"זה שיש לך אח מטומטם זה לא אשמתי 
",1
"למה את בוכה אבלל??? 
",1
"אימלה איזה יצור היא אי אפשר לסבול אותה 
",1
"אני עושה לכולם רע 
",1
"סה סתום תפה 
",1
"ניראה לי אנחנו מסוממות 
",1
"אני רוצה למות דניאל 
",1
"שנגיע נחסל אותו 
",1
"עוד חבר בן זונה 
",1
"יאשכנזי הומו אחד 
",1
"את רוצה בכוח שאני ימות 
",1
"מקווה ששמעת שאיחלתי לך למות 
",1
"גנב לי את הכדור והוא והחברים שלו מאיימים להרביץ לי 
",1
"איף מתחילה לבכות 
",1
"אמך שך זונה 
",1
"איזה זין אתם 
",1
"לא באלך למות דייי 
",1
"סתום תפהההה 
",1
"מכות דם דםםםם דםםםםםם 
",1
"חחח דרך אגב אם הוא ירצה להסתכל על התחת שלה אז גם שם הוא יראה שיער 
",1
"לך אתה לישון יאומו 
",1
"אני שם עליה אלף זין 
",1
"למה את חושבת שכולם שונאים אותך ?- תראו מה שרשמו לנדב ותבינו 
",1
"ואמא שלך התחילה תזנות הבת שרמוטה 
",1
"שליו אמן תמות באש הגיהינום 
",1
"אתה ילד פדופיל. 
",1
"אתה מזיין את סבתא שלי ? 
",1
"חשבתי שאני מגעילה וצבועה 
",1
"מי אתה יהומו 
",1
